time_s,load_fraction,rpm,boiler_pressure_bar,electrical_kW,boiler_duty_kW,cycle_efficiency_pct,vibration_mm_s,bearing_temp_C,fault_label
11617.0,0.8411,2983.3,14.913,65.0,408.8,15.9,1.792,64.14,normal
11618.0,0.8404,2989.6,14.83,65.0,408.8,15.9,1.66,64.32,normal
11619.0,0.8517,2984.3,14.994,65.0,408.8,15.9,1.691,63.88,normal
11620.0,0.8585,2991.6,14.891,64.4,404.9,15.9,1.891,63.5,normal
11621.0,0.8689,2987.6,14.906,64.4,404.9,15.9,1.669,64.12,normal
11622.0,0.8501,2986.6,14.89,64.4,404.9,15.9,1.552,63.34,normal
11623.0,0.827,2982.0,14.885,64.4,404.9,15.9,1.84,63.33,normal
11624.0,0.8361,2989.3,14.928,64.4,404.9,15.9,1.824,63.78,normal
11625.0,0.8361,2986.9,14.949,62.7,394.3,15.9,1.973,65.61,normal
11626.0,0.8564,2986.6,14.827,62.7,394.3,15.9,1.804,64.73,normal
11627.0,0.8256,2980.8,14.86,62.7,394.3,15.9,1.58,62.32,normal
11628.0,0.8396,2989.3,14.875,62.7,394.3,15.9,1.455,63.88,normal
11629.0,0.8317,2982.3,14.931,62.7,394.3,15.9,1.879,63.42,normal
11630.0,0.8462,2982.6,14.91,63.5,399.1,15.9,1.65,62.71,normal
11631.0,0.8371,2986.7,14.809,63.5,399.1,15.9,1.66,64.55,normal
11632.0,0.8367,2980.8,14.868,63.5,399.1,15.9,1.804,62.66,normal
11633.0,0.8533,2988.4,14.902,63.5,399.1,15.9,1.799,63.93,normal
11634.0,0.8531,2986.5,14.928,63.5,399.1,15.9,1.906,63.17,normal
11635.0,0.8426,2984.7,14.853,63.2,397.4,15.9,1.876,62.54,normal
11636.0,0.8498,2990.4,14.855,63.2,397.4,15.9,1.931,64.72,normal
11637.0,0.8446,2988.6,14.843,63.2,397.4,15.9,1.541,63.39,normal
11638.0,0.8589,2985.3,14.888,63.2,397.4,15.9,1.565,64.56,normal
11639.0,0.8609,2984.8,14.771,63.2,397.4,15.9,1.662,64.24,normal
11640.0,0.8535,2986.9,14.903,64.0,402.5,15.9,1.635,62.82,normal
11641.0,0.8573,2984.2,14.827,64.0,402.5,15.9,1.789,62.97,normal
11642.0,0.8437,2991.1,14.965,64.0,402.5,15.9,1.885,64.36,normal
11643.0,0.8566,2992.7,14.942,64.0,402.5,15.9,1.752,64.55,normal
11644.0,0.8469,2986.9,14.897,64.0,402.5,15.9,1.687,63.52,normal
11645.0,0.8595,2984.1,14.895,64.5,405.4,15.9,1.522,62.27,normal
11646.0,0.865,2991.2,14.865,64.5,405.4,15.9,1.727,63.69,normal
11647.0,0.8528,2985.4,14.912,64.5,405.4,15.9,1.655,64.15,normal
11648.0,0.8664,2988.7,14.896,64.5,405.4,15.9,1.634,63.92,normal
11649.0,0.8398,2991.0,14.84,64.5,405.4,15.9,1.416,63.63,normal
11650.0,0.8467,2990.5,14.9,63.5,399.3,15.9,1.847,64.52,normal
11651.0,0.855,2983.4,14.915,63.5,399.3,15.9,1.505,65.44,normal
11652.0,0.8578,2985.1,14.908,63.5,399.3,15.9,1.563,62.62,normal
11653.0,0.861,2984.3,14.881,63.5,399.3,15.9,1.747,63.74,normal
11654.0,0.8436,2986.7,14.895,63.5,399.3,15.9,1.837,65.7,normal
11655.0,0.8254,2983.1,14.897,61.9,389.2,15.9,1.847,63.88,normal
11656.0,0.8473,2981.8,14.871,61.9,389.2,15.9,1.928,63.09,normal
11657.0,0.818,2982.4,14.905,61.9,389.2,15.9,1.68,62.52,normal
11658.0,0.8252,2980.9,14.821,61.9,389.2,15.9,1.563,63.69,normal
11659.0,0.8121,2988.2,14.875,61.9,389.2,15.9,1.521,62.72,normal
11660.0,0.8231,2984.4,14.887,61.7,388.2,15.9,1.665,62.98,normal
11661.0,0.8349,2978.6,14.819,61.7,388.2,15.9,1.6,62.61,normal
11662.0,0.8387,2981.1,14.966,61.7,388.2,15.9,1.485,64.92,normal
11663.0,0.8227,2990.5,14.907,61.7,388.2,15.9,1.812,62.49,normal
11664.0,0.8316,2984.0,14.873,61.7,388.2,15.9,1.89,64.21,normal
11665.0,0.8376,2988.1,14.937,62.8,395.0,15.9,1.617,63.22,normal
11666.0,0.8639,2985.6,14.85,62.8,395.0,15.9,1.695,64.77,normal
11667.0,0.8627,2986.2,14.914,62.8,395.0,15.9,1.755,63.79,normal
11668.0,0.8518,2986.8,14.862,62.8,395.0,15.9,1.722,63.77,normal
11669.0,0.8349,2984.1,14.868,62.8,395.0,15.9,1.98,63.55,normal
11670.0,0.8437,2992.5,14.803,63.3,397.9,15.9,1.476,63.13,normal
11671.0,0.8421,2985.2,14.856,63.3,397.9,15.9,1.52,64.52,normal
11672.0,0.8401,2989.4,14.83,63.3,397.9,15.9,1.998,62.39,normal
11673.0,0.8435,2982.9,14.884,63.3,397.9,15.9,1.559,62.03,normal
11674.0,0.8375,2990.4,14.831,63.3,397.9,15.9,1.779,63.7,normal
11675.0,0.8378,2991.7,14.865,62.8,395.1,15.9,1.728,63.77,normal
11676.0,0.8583,2982.0,14.995,62.8,395.1,15.9,1.943,64.18,normal
11677.0,0.859,2986.0,14.892,62.8,395.1,15.9,1.778,63.15,normal
11678.0,0.8683,2988.0,14.893,62.8,395.1,15.9,1.591,64.88,normal
11679.0,0.8574,2985.4,14.832,62.8,395.1,15.9,1.69,62.92,normal
11680.0,0.8558,2989.3,14.866,64.2,403.6,15.9,1.749,64.82,normal
11681.0,0.8499,2986.4,14.886,64.2,403.6,15.9,1.644,63.52,normal
11682.0,0.8409,2987.6,14.881,64.2,403.6,15.9,1.794,64.54,normal
11683.0,0.8337,2983.3,14.919,64.2,403.6,15.9,1.662,63.73,normal
11684.0,0.8414,2983.1,14.909,64.2,403.6,15.9,1.742,62.92,normal
11685.0,0.8428,2985.7,14.921,63.2,397.5,15.9,1.882,63.74,normal
11686.0,0.8283,2987.5,14.992,63.2,397.5,15.9,1.805,63.41,normal
11687.0,0.8419,2988.1,14.889,63.2,397.5,15.9,1.902,62.83,normal
11688.0,0.8407,2987.1,14.918,63.2,397.5,15.9,1.622,63.36,normal
11689.0,0.8375,2983.3,14.908,63.2,397.5,15.9,1.697,64.74,normal
11690.0,0.8316,2984.7,14.918,62.4,392.2,15.9,1.751,62.77,normal
11691.0,0.8511,2986.3,14.979,62.4,392.2,15.9,1.691,64.74,normal
11692.0,0.8458,2985.2,14.908,62.4,392.2,15.9,1.452,62.15,normal
11693.0,0.84,2981.8,14.769,62.4,392.2,15.9,1.815,63.09,normal
11694.0,0.8404,2986.1,14.907,62.4,392.2,15.9,1.747,63.88,normal
11695.0,0.8487,2984.6,14.847,63.7,400.3,15.9,1.362,64.3,normal
11696.0,0.8414,2991.8,14.919,63.7,400.3,15.9,1.847,64.3,normal
11697.0,0.8499,2987.6,14.911,63.7,400.3,15.9,1.736,63.31,normal
11698.0,0.8371,2987.0,14.947,63.7,400.3,15.9,1.683,63.82,normal
11699.0,0.8293,2983.8,14.82,63.7,400.3,15.9,1.524,63.71,normal
11700.0,0.838,2987.9,14.919,62.8,395.2,15.9,1.572,62.16,normal
11701.0,0.8334,2983.2,14.908,62.8,395.2,15.9,1.792,63.63,normal
11702.0,0.8481,2993.6,14.876,62.8,395.2,15.9,1.674,63.11,normal
11703.0,0.8512,2989.5,14.857,62.8,395.2,15.9,1.652,63.39,normal
11704.0,0.8381,2986.0,14.889,62.8,395.2,15.9,1.697,65.18,normal
11705.0,0.847,2982.7,14.914,63.5,399.4,15.9,1.657,63.51,normal
11706.0,0.8458,2985.1,14.895,63.5,399.4,15.9,2.025,63.47,normal
11707.0,0.8478,2986.8,14.857,63.5,399.4,15.9,1.648,64.58,normal
11708.0,0.8428,2983.2,14.971,63.5,399.4,15.9,1.525,64.45,normal
11709.0,0.8434,2982.3,14.863,63.5,399.4,15.9,1.672,62.44,normal
11710.0,0.85,2987.2,14.866,63.8,400.9,15.9,1.781,63.96,normal
11711.0,0.862,2983.6,14.87,63.8,400.9,15.9,1.867,64.33,normal
11712.0,0.8321,2980.7,14.882,63.8,400.9,15.9,1.945,63.31,normal
11713.0,0.8466,2986.3,14.912,63.8,400.9,15.9,1.869,64.53,normal
11714.0,0.8565,2984.8,14.877,63.8,400.9,15.9,1.792,64.24,normal
11715.0,0.8583,2981.5,14.946,64.4,404.8,15.9,1.459,63.27,normal
11716.0,0.8552,2986.7,14.957,64.4,404.8,15.9,1.538,63.55,normal
11717.0,0.8321,2986.2,14.873,64.4,404.8,15.9,1.513,64.7,normal
11718.0,0.851,2986.6,14.942,64.4,404.8,15.9,1.697,64.38,normal
11719.0,0.8583,2983.6,14.908,64.4,404.8,15.9,1.74,63.05,normal
11720.0,0.8405,2987.6,14.871,63.0,396.4,15.9,1.485,64.19,normal
11721.0,0.8538,2983.1,14.886,63.0,396.4,15.9,1.94,63.1,normal
11722.0,0.8682,2986.3,14.884,63.0,396.4,15.9,1.512,62.86,normal
11723.0,0.8517,2989.5,15.004,63.0,396.4,15.9,2.102,63.72,normal
11724.0,0.8465,2983.5,14.943,63.0,396.4,15.9,1.599,63.58,normal
11725.0,0.8525,2988.1,14.856,63.9,402.0,15.9,1.697,63.35,normal
11726.0,0.8422,2983.1,14.812,63.9,402.0,15.9,1.76,63.55,normal
11727.0,0.834,2982.1,14.823,63.9,402.0,15.9,1.609,64.57,normal
11728.0,0.8345,2987.3,14.962,63.9,402.0,15.9,1.726,63.06,normal
11729.0,0.8406,2985.7,14.97,63.9,402.0,15.9,1.445,64.62,normal
11730.0,0.8272,2987.5,14.862,62.0,390.1,15.9,1.97,64.16,normal
11731.0,0.8436,2982.9,14.973,62.0,390.1,15.9,2.128,65.36,normal
11732.0,0.8361,2984.8,14.823,62.0,390.1,15.9,1.61,63.92,normal
11733.0,0.8497,2987.6,14.797,62.0,390.1,15.9,1.704,64.21,normal
11734.0,0.8587,2987.8,14.909,62.0,390.1,15.9,1.68,64.09,normal
11735.0,0.8795,2991.2,14.906,66.0,414.8,15.9,1.837,64.1,normal
11736.0,0.8649,2990.3,14.858,66.0,414.8,15.9,1.7,62.82,normal
11737.0,0.8646,2990.7,14.919,66.0,414.8,15.9,1.684,63.88,normal
11738.0,0.8582,2990.6,14.941,66.0,414.8,15.9,1.5,63.16,normal
11739.0,0.8578,2983.2,14.935,66.0,414.8,15.9,1.673,64.43,normal
11740.0,0.8537,2986.7,14.835,64.0,402.6,15.9,1.63,63.74,normal
11741.0,0.8498,2989.0,14.857,64.0,402.6,15.9,1.705,65.0,normal
11742.0,0.8576,2987.4,14.817,64.0,402.6,15.9,1.509,64.37,normal
11743.0,0.8606,2981.4,14.925,64.0,402.6,15.9,1.632,63.56,normal
11744.0,0.8637,2989.6,14.886,64.0,402.6,15.9,1.821,63.62,normal
11745.0,0.8484,2990.6,14.956,63.6,400.1,15.9,1.613,63.36,normal
11746.0,0.8576,2985.0,14.931,63.6,400.1,15.9,1.561,63.63,normal
11747.0,0.8631,2984.5,14.863,63.6,400.1,15.9,1.774,62.47,normal
11748.0,0.8568,2990.7,14.934,63.6,400.1,15.9,1.707,63.87,normal
11749.0,0.8679,2991.8,14.888,63.6,400.1,15.9,1.626,64.63,normal
11750.0,0.8698,2992.0,14.923,65.2,410.2,15.9,1.668,62.62,normal
11751.0,0.8788,2993.2,14.858,65.2,410.2,15.9,1.756,63.85,normal
11752.0,0.8647,2986.7,14.93,65.2,410.2,15.9,1.549,63.6,normal
11753.0,0.8657,2982.0,14.91,65.2,410.2,15.9,1.637,65.22,normal
11754.0,0.8607,2985.3,14.968,65.2,410.2,15.9,1.72,63.99,normal
11755.0,0.8638,2986.0,14.967,64.8,407.4,15.9,1.805,63.4,normal
11756.0,0.8522,2983.5,14.909,64.8,407.4,15.9,1.685,64.07,normal
11757.0,0.8337,2984.7,14.842,64.8,407.4,15.9,1.774,63.19,normal
11758.0,0.8462,2984.9,14.973,64.8,407.4,15.9,1.715,64.5,normal
11759.0,0.8466,2989.3,14.852,64.8,407.4,15.9,1.702,63.4,normal
11760.0,0.8667,2983.7,14.997,65.0,408.7,15.9,1.514,64.52,normal
11761.0,0.8518,2987.6,14.883,65.0,408.7,15.9,1.587,63.88,normal
11762.0,0.8464,2988.2,14.841,65.0,408.7,15.9,1.779,64.46,normal
11763.0,0.8469,2982.5,14.977,65.0,408.7,15.9,1.778,63.2,normal
11764.0,0.8531,2981.7,14.95,65.0,408.7,15.9,2.031,64.48,normal
11765.0,0.8413,2980.2,14.957,63.1,396.7,15.9,1.683,63.42,normal
11766.0,0.857,2985.0,14.929,63.1,396.7,15.9,1.718,64.05,normal
11767.0,0.8696,2985.9,14.863,63.1,396.7,15.9,1.691,62.99,normal
11768.0,0.8689,2990.0,14.893,63.1,396.7,15.9,1.583,61.76,normal
11769.0,0.8509,2986.2,14.796,63.1,396.7,15.9,2.085,64.14,normal
11770.0,0.8557,2986.7,14.929,64.2,403.6,15.9,1.668,63.72,normal
11771.0,0.8667,2990.9,14.892,64.2,403.6,15.9,2.023,63.87,normal
11772.0,0.8531,2987.5,14.907,64.2,403.6,15.9,1.533,64.21,normal
11773.0,0.8726,2990.8,14.927,64.2,403.6,15.9,1.796,63.18,normal
11774.0,0.8512,2987.6,14.871,64.2,403.6,15.9,1.494,63.53,normal
11775.0,0.855,2988.8,14.851,64.1,403.2,15.9,1.706,64.17,normal
11776.0,0.8397,2984.1,14.89,64.1,403.2,15.9,1.567,63.46,normal
11777.0,0.8697,2983.0,14.964,64.1,403.2,15.9,1.773,62.98,normal
11778.0,0.8665,2987.7,14.954,64.1,403.2,15.9,1.819,64.09,normal
11779.0,0.8551,2990.7,14.873,64.1,403.2,15.9,1.503,62.32,normal
11780.0,0.8401,2988.8,14.873,63.0,396.2,15.9,1.588,63.37,normal
11781.0,0.8533,2988.7,14.9,63.0,396.2,15.9,1.622,63.51,normal
11782.0,0.8503,2984.0,14.885,63.0,396.2,15.9,1.568,64.1,normal
11783.0,0.8549,2990.3,14.904,63.0,396.2,15.9,1.747,63.17,normal
11784.0,0.852,2983.6,14.806,63.0,396.2,15.9,1.671,63.41,normal
11785.0,0.8571,2984.1,15.032,64.3,404.2,15.9,1.642,63.8,normal
11786.0,0.8479,2988.9,14.879,64.3,404.2,15.9,1.562,62.32,normal
11787.0,0.8547,2988.7,14.908,64.3,404.2,15.9,1.681,63.58,normal
11788.0,0.8602,2986.8,14.948,64.3,404.2,15.9,1.701,63.77,normal
11789.0,0.8588,2991.3,14.951,64.3,404.2,15.9,1.708,63.57,normal
11790.0,0.8424,2988.5,14.801,63.2,397.3,15.9,1.961,64.41,normal
11791.0,0.8388,2989.8,14.916,63.2,397.3,15.9,1.773,63.5,normal
11792.0,0.85,2982.2,14.892,63.2,397.3,15.9,1.608,63.57,normal
11793.0,0.8432,2984.3,14.952,63.2,397.3,15.9,1.491,64.07,normal
11794.0,0.8354,2989.7,14.908,63.2,397.3,15.9,1.491,63.95,normal
11795.0,0.8359,2986.3,14.82,62.7,394.2,15.9,1.886,62.09,normal
11796.0,0.835,2982.3,14.904,62.7,394.2,15.9,1.627,63.53,normal
11797.0,0.8362,2981.4,14.874,62.7,394.2,15.9,1.506,62.22,normal
11798.0,0.8495,2982.3,14.959,62.7,394.2,15.9,1.922,64.5,normal
11799.0,0.8386,2992.0,14.766,62.7,394.2,15.9,1.571,64.38,normal
11800.0,0.852,2984.0,14.847,63.9,401.8,15.9,1.679,63.75,normal
11801.0,0.8465,2991.1,14.851,63.9,401.8,15.9,1.928,64.1,normal
11802.0,0.8587,2982.1,14.938,63.9,401.8,15.9,1.864,63.34,normal
11803.0,0.863,2982.6,14.864,63.9,401.8,15.9,1.893,63.76,normal
11804.0,0.8541,2991.0,14.79,63.9,401.8,15.9,1.686,63.78,normal
11805.0,0.8443,2990.5,14.841,63.3,398.2,15.9,1.572,61.78,normal
11806.0,0.8585,2985.9,14.872,63.3,398.2,15.9,1.683,64.82,normal
11807.0,0.8707,2982.3,14.867,63.3,398.2,15.9,1.552,63.79,normal
11808.0,0.8597,2982.1,14.908,63.3,398.2,15.9,1.648,64.5,normal
11809.0,0.8554,2982.0,14.921,63.3,398.2,15.9,1.512,62.86,normal
11810.0,0.8499,2985.9,14.801,63.7,400.8,15.9,1.688,63.73,normal
11811.0,0.849,2981.6,14.896,63.7,400.8,15.9,1.802,62.71,normal
11812.0,0.8391,2988.6,14.966,63.7,400.8,15.9,1.679,63.35,normal
11813.0,0.8469,2990.5,14.845,63.7,400.8,15.9,1.636,63.37,normal
11814.0,0.8346,2988.4,14.899,63.7,400.8,15.9,1.398,63.67,normal
11815.0,0.8593,2987.5,14.968,64.4,405.2,15.9,1.632,64.65,normal
11816.0,0.8682,2987.1,14.869,64.4,405.2,15.9,1.886,64.38,normal
11817.0,0.869,2988.7,14.887,64.4,405.2,15.9,1.708,63.67,normal
11818.0,0.8639,2987.0,14.904,64.4,405.2,15.9,1.599,63.23,normal
11819.0,0.8632,2988.7,14.871,64.4,405.2,15.9,1.924,63.25,normal
11820.0,0.8614,2988.9,14.895,64.6,406.2,15.9,1.907,65.19,normal
11821.0,0.8446,2979.9,14.866,64.6,406.2,15.9,1.559,63.41,normal
11822.0,0.866,2995.6,14.845,64.6,406.2,15.9,1.753,64.09,normal
11823.0,0.8619,2983.3,14.954,64.6,406.2,15.9,1.852,63.51,normal
11824.0,0.8687,2983.5,14.809,64.6,406.2,15.9,1.761,64.29,normal
11825.0,0.8582,2990.7,14.86,64.4,404.7,15.9,1.896,64.5,normal
11826.0,0.8733,2982.7,14.871,64.4,404.7,15.9,1.588,64.61,normal
11827.0,0.8779,2987.3,14.926,64.4,404.7,15.9,1.943,64.28,normal
11828.0,0.8715,2982.4,14.974,64.4,404.7,15.9,1.678,66.11,normal
11829.0,0.8528,2988.9,14.936,64.4,404.7,15.9,1.336,65.24,normal
11830.0,0.8594,2983.1,14.913,64.5,405.3,15.9,1.77,63.77,normal
11831.0,0.8493,2986.9,14.937,64.5,405.3,15.9,1.833,63.8,normal
11832.0,0.8525,2986.7,14.845,64.5,405.3,15.9,1.703,63.23,normal
11833.0,0.8419,2979.2,14.872,64.5,405.3,15.9,1.823,64.71,normal
11834.0,0.851,2982.8,14.884,64.5,405.3,15.9,1.537,65.34,normal
11835.0,0.8473,2985.0,14.937,63.5,399.6,15.9,1.703,64.64,normal
11836.0,0.838,2986.3,14.915,63.5,399.6,15.9,1.31,63.16,normal
11837.0,0.8385,2986.1,14.873,63.5,399.6,15.9,1.748,63.52,normal
11838.0,0.8564,2992.9,14.815,63.5,399.6,15.9,1.718,64.72,normal
11839.0,0.8468,2987.1,14.87,63.5,399.6,15.9,1.558,62.96,normal
11840.0,0.8244,2985.8,14.898,61.8,388.8,15.9,1.552,63.37,normal
11841.0,0.8235,2986.6,14.865,61.8,388.8,15.9,1.81,63.33,normal
11842.0,0.8276,2983.3,14.959,61.8,388.8,15.9,2.011,62.42,normal
11843.0,0.8486,2982.5,14.847,61.8,388.8,15.9,1.741,64.18,normal
11844.0,0.8427,2987.5,14.944,61.8,388.8,15.9,1.815,62.97,normal
11845.0,0.8427,2988.3,14.962,63.2,397.4,15.9,1.515,63.98,normal
11846.0,0.8544,2982.1,14.937,63.2,397.4,15.9,2.03,64.37,normal
11847.0,0.8586,2984.3,14.862,63.2,397.4,15.9,1.618,63.16,normal
11848.0,0.8527,2987.4,14.843,63.2,397.4,15.9,1.66,64.08,normal
11849.0,0.831,2988.4,14.895,63.2,397.4,15.9,1.733,64.57,normal
11850.0,0.8507,2988.1,14.9,63.8,401.2,15.9,1.709,63.34,normal
11851.0,0.8416,2987.1,14.905,63.8,401.2,15.9,1.726,62.66,normal
11852.0,0.8201,2985.1,14.79,63.8,401.2,15.9,1.74,65.12,normal
11853.0,0.8392,2984.2,14.831,63.8,401.2,15.9,1.617,63.68,normal
11854.0,0.8562,2986.7,14.87,63.8,401.2,15.9,1.815,65.03,normal
11855.0,0.8571,2987.1,14.802,64.3,404.2,15.9,1.51,62.66,normal
11856.0,0.8525,2984.0,14.86,64.3,404.2,15.9,1.585,63.21,normal
11857.0,0.8336,2986.4,14.918,64.3,404.2,15.9,1.711,63.96,normal
11858.0,0.8474,2987.4,14.926,64.3,404.2,15.9,1.887,65.04,normal
11859.0,0.8304,2986.8,14.821,64.3,404.2,15.9,1.909,63.7,normal
11860.0,0.8439,2986.2,14.894,63.3,398.0,15.9,1.953,64.74,normal
11861.0,0.8639,2986.2,14.78,63.3,398.0,15.9,1.83,63.02,normal
11862.0,0.8543,2986.4,14.886,63.3,398.0,15.9,1.809,63.1,normal
11863.0,0.8594,2986.3,15.017,63.3,398.0,15.9,1.477,63.98,normal
11864.0,0.8618,2985.9,14.859,63.3,398.0,15.9,1.916,64.57,normal
11865.0,0.8489,2982.2,14.916,63.7,400.4,15.9,1.758,64.25,normal
11866.0,0.8492,2989.2,14.967,63.7,400.4,15.9,1.939,63.14,normal
11867.0,0.8756,2989.7,14.819,63.7,400.4,15.9,1.791,64.19,normal
11868.0,0.8627,2986.8,14.925,63.7,400.4,15.9,1.824,63.43,normal
11869.0,0.852,2985.3,14.88,63.7,400.4,15.9,1.844,64.78,normal
11870.0,0.8499,2990.1,14.911,63.7,400.8,15.9,1.73,65.29,normal
11871.0,0.8543,2986.5,14.931,63.7,400.8,15.9,1.528,63.66,normal
11872.0,0.8559,2989.2,14.902,63.7,400.8,15.9,1.52,63.14,normal
11873.0,0.8497,2987.4,14.824,63.7,400.8,15.9,1.921,64.05,normal
11874.0,0.8538,2986.4,14.817,63.7,400.8,15.9,1.726,64.43,normal
11875.0,0.8515,2989.9,14.886,63.9,401.6,15.9,1.815,63.72,normal
11876.0,0.8557,2989.5,14.836,63.9,401.6,15.9,1.811,64.69,normal
11877.0,0.8759,2988.0,14.787,63.9,401.6,15.9,1.458,63.3,normal
11878.0,0.8769,2994.7,14.874,63.9,401.6,15.9,1.734,61.95,normal
11879.0,0.8712,2988.5,14.881,63.9,401.6,15.9,1.578,63.69,normal
11880.0,0.8483,2984.5,14.828,63.6,400.1,15.9,1.556,62.86,normal
11881.0,0.8561,2983.9,14.89,63.6,400.1,15.9,1.55,63.01,normal
11882.0,0.8434,2989.6,14.882,63.6,400.1,15.9,1.594,62.94,normal
11883.0,0.8345,2983.9,14.817,63.6,400.1,15.9,1.636,63.11,normal
11884.0,0.8357,2989.6,14.876,63.6,400.1,15.9,1.674,64.71,normal
11885.0,0.8305,2984.0,14.81,62.3,391.7,15.9,1.709,64.13,normal
11886.0,0.8173,2987.3,14.9,62.3,391.7,15.9,1.696,62.54,normal
11887.0,0.8426,2990.6,14.865,62.3,391.7,15.9,1.658,63.76,normal
11888.0,0.8436,2985.2,14.936,62.3,391.7,15.9,1.696,63.98,normal
11889.0,0.8684,2991.3,14.836,62.3,391.7,15.9,1.983,65.05,normal
11890.0,0.8755,2985.6,14.901,65.7,412.9,15.9,1.667,64.1,normal
11891.0,0.8816,2988.5,14.806,65.7,412.9,15.9,1.673,63.53,normal
11892.0,0.885,2986.2,14.874,65.7,412.9,15.9,1.675,65.36,normal
11893.0,0.8785,2990.2,14.907,65.7,412.9,15.9,1.759,64.09,normal
11894.0,0.8862,2985.2,14.759,65.7,412.9,15.9,1.798,65.21,normal
11895.0,0.8713,2982.6,14.934,65.3,410.9,15.9,1.563,62.94,normal
11896.0,0.8523,2982.8,14.905,65.3,410.9,15.9,1.614,62.75,normal
11897.0,0.8763,2986.9,14.9,65.3,410.9,15.9,1.959,64.55,normal
11898.0,0.8837,2986.8,14.951,65.3,410.9,15.9,1.804,64.87,normal
11899.0,0.8767,2986.5,15.04,65.3,410.9,15.9,1.387,63.32,normal
11900.0,0.8716,2989.5,14.906,65.4,411.0,15.9,1.83,63.3,normal
11901.0,0.8707,2988.1,14.97,65.4,411.0,15.9,1.677,64.34,normal
11902.0,0.8682,2991.0,14.902,65.4,411.0,15.9,1.678,63.33,normal
11903.0,0.8654,2982.5,14.914,65.4,411.0,15.9,1.777,65.42,normal
11904.0,0.8526,2988.1,14.906,65.4,411.0,15.9,1.546,63.82,normal
11905.0,0.8394,2989.6,14.925,63.0,395.9,15.9,1.768,63.21,normal
11906.0,0.8604,2984.1,14.9,63.0,395.9,15.9,1.541,63.74,normal
11907.0,0.8694,2989.2,14.852,63.0,395.9,15.9,1.643,63.65,normal
11908.0,0.8529,2988.0,15.005,63.0,395.9,15.9,1.628,65.37,normal
11909.0,0.853,2988.1,14.909,63.0,395.9,15.9,1.457,64.19,normal
11910.0,0.8287,2986.5,14.9,62.2,390.8,15.9,1.467,63.68,normal
11911.0,0.838,2985.5,14.884,62.2,390.8,15.9,1.614,63.76,normal
11912.0,0.8543,2985.9,14.889,62.2,390.8,15.9,1.81,65.65,normal
11913.0,0.8518,2981.4,14.847,62.2,390.8,15.9,1.801,65.02,normal
11914.0,0.8431,2986.1,14.892,62.2,390.8,15.9,1.591,64.97,normal
11915.0,0.8598,2987.9,14.871,64.5,405.5,15.9,1.859,64.29,normal
11916.0,0.8522,2989.5,14.909,64.5,405.5,15.9,1.462,63.02,normal
11917.0,0.8394,2989.2,14.855,64.5,405.5,15.9,1.798,65.45,normal
11918.0,0.8543,2985.3,14.854,64.5,405.5,15.9,1.667,63.01,normal
11919.0,0.8424,2983.8,14.916,64.5,405.5,15.9,1.627,63.56,normal
11920.0,0.8526,2988.7,14.794,63.9,402.1,15.9,1.453,63.51,normal
11921.0,0.8418,2988.7,14.865,63.9,402.1,15.9,1.975,63.34,normal
11922.0,0.8507,2984.4,14.913,63.9,402.1,15.9,1.787,64.52,normal
11923.0,0.8507,2990.3,14.904,63.9,402.1,15.9,1.614,63.3,normal
11924.0,0.8594,2990.7,14.834,63.9,402.1,15.9,1.828,62.69,normal
11925.0,0.8503,2988.1,14.847,63.8,401.0,15.9,1.93,64.29,normal
11926.0,0.8401,2988.1,14.822,63.8,401.0,15.9,1.705,64.42,normal
11927.0,0.8539,2986.3,14.872,63.8,401.0,15.9,1.539,63.98,normal
11928.0,0.8618,2993.2,14.867,63.8,401.0,15.9,1.844,64.51,normal
11929.0,0.8529,2989.0,14.848,63.8,401.0,15.9,1.75,63.65,normal
11930.0,0.8577,2988.6,14.864,64.3,404.5,15.9,1.713,63.76,normal
11931.0,0.8448,2985.3,14.86,64.3,404.5,15.9,1.538,63.12,normal
11932.0,0.8467,2986.6,14.826,64.3,404.5,15.9,1.888,64.26,normal
11933.0,0.8493,2982.8,14.877,64.3,404.5,15.9,1.669,62.93,normal
11934.0,0.8399,2988.4,14.871,64.3,404.5,15.9,1.837,63.71,normal
11935.0,0.8544,2988.8,14.911,64.1,402.9,15.9,1.89,63.92,normal
11936.0,0.8391,2982.0,14.854,64.1,402.9,15.9,1.815,63.39,normal
11937.0,0.8485,2987.9,14.895,64.1,402.9,15.9,1.365,62.84,normal
11938.0,0.8688,2988.2,14.755,64.1,402.9,15.9,1.732,65.39,normal
11939.0,0.8641,2987.4,14.799,64.1,402.9,15.9,1.678,62.6,normal
11940.0,0.8468,2982.2,14.976,63.5,399.3,15.9,1.817,64.9,normal
11941.0,0.8371,2986.7,14.837,63.5,399.3,15.9,1.567,64.07,normal
11942.0,0.8473,2987.2,14.825,63.5,399.3,15.9,1.728,64.06,normal
11943.0,0.8439,2985.4,14.805,63.5,399.3,15.9,1.383,65.36,normal
11944.0,0.851,2985.3,14.928,63.5,399.3,15.9,1.58,63.9,normal
11945.0,0.8636,2983.7,14.864,64.8,407.3,15.9,1.511,64.58,normal
11946.0,0.8608,2990.6,14.932,64.8,407.3,15.9,1.677,64.22,normal
11947.0,0.8617,2989.4,14.963,64.8,407.3,15.9,1.553,62.39,normal
11948.0,0.8474,2988.1,14.91,64.8,407.3,15.9,1.623,63.56,normal
